time,value
6599.99609375,187
6600.671875,173
6601.44921875,199
6602.17578125,186
6602.9140625,189
6603.66796875,193
6604.453125,201
6605.23828125,201
6606.01953125,200
6606.81640625,204
6607.609375,203
6608.42578125,209
6609.24609375,210
6609.6875,113
6610.1015625,106
6610.94140625,215
6611.81640625,224
6612.70703125,228
6613.62109375,234
6614.52734375,232
6615.41796875,228
6616.3046875,227
6617.18359375,225
6618.05078125,222
6619.77734375,442
6622.3046875,647
6623.13671875,213
6624.046875,233
6624.95703125,233
6625.88671875,238
6626.8046875,235
6627.2578125,116
6627.68359375,109
6628.53515625,218
6629.3671875,213
6630.19921875,213
6631.05859375,220
6631.93359375,224
6632.84765625,234
6633.75,231
6634.62890625,225
6635.47265625,216
6636.3125,215
6637.1953125,226
6638.09765625,231
6639.015625,235
6639.92578125,233
6640.84375,235
6641.74609375,231
6642.65625,233
6643.5234375,222
6643.9609375,112
6644.4140625,116
6645.33203125,235
6646.28515625,244
6647.26171875,250
6648.23046875,248
6649.20703125,250
6650.140625,239
6651.0703125,238
6651.96484375,229
6652.85546875,228
6653.7421875,227
6654.61328125,223
6655.51171875,230
6656.37890625,222
6657.21875,215
6658.015625,204
6658.78125,196
6659.5390625,194
6660.30859375,197
6661.1015625,203
6661.92578125,211
6662.796875,223
6663.6796875,226
6664.5703125,228
6665.28125,182
6666.21484375,239
6667.24609375,264
6667.6796875,111
6668.37890625,179
6669.10546875,186
6669.828125,185
6670.6015625,198
6671.4296875,212
6672.1328125,180
6673.40625,326
6674.5859375,302
6674.99609375,105
6675.3671875,95
6676.1015625,188
6677.20703125,283
6677.515625,79
6677.95703125,113
6678.8984375,241
6679.58984375,177
6680.2890625,179
6680.984375,178
6681.6875,180
6682.46484375,199
6683.27734375,208
6684.1015625,211
6684.921875,210
6685.73828125,209
6686.546875,207
6687.33984375,203
6688.109375,197
6688.86328125,193
6689.578125,183
6690.34375,196
6691.1484375,206
6692.046875,230
6692.9765625,238
6693.91796875,241
6694.89453125,250
6695.86328125,248
6696.8203125,245
6697.26953125,115
6697.73828125,120
6698.62109375,226
6699.47265625,218
6700.28515625,208
6701.1171875,213
6701.96484375,217
6702.83203125,222
6703.7421875,233
6704.66015625,235
6705.8671875,309
6708.06640625,563
6709.05078125,252
6709.46484375,106
6710.140625,173
6710.8203125,174
6711.49609375,173
6712.18359375,176
6712.8671875,175
6713.55078125,175
6714.23828125,176
6714.94140625,180
6715.66015625,184
6716.390625,187
6717.13671875,191
6717.890625,193
6718.609375,184
6719.35546875,191
6720.1328125,199
6720.90625,198
6721.640625,188
6722.359375,184
6723.046875,176
6723.7109375,170
6724.3671875,168
6725.046875,174
6725.76953125,185
6726.60546875,214
6727.50390625,230
6728.40625,231
6729.2734375,222
6730.0859375,208
6730.6796875,152
6731.6875,258
6732.421875,188
6733.1484375,186
6733.8671875,184
6734.5859375,184
6735.31640625,187
6736.05859375,190
6736.796875,189
6737.58984375,203
6738.3984375,207
6739.1953125,204
6739.984375,202
6740.76171875,199
6741.51953125,194
6741.8828125,93
6742.28515625,103
6743.0546875,197
6743.796875,190
6744.58203125,201
6745.390625,207
6746.23828125,217
6747.11328125,224
6747.97265625,220
6748.84375,223
6749.69140625,217
6750.5,207
6751.265625,196
6752.0234375,194
6752.78125,194
6753.58984375,207
6754.4609375,223
6755.33984375,225
6756.234375,229
6757.11328125,225
6757.94921875,214
6758.7578125,207
6759.5625,206
6760.36328125,205
6761.203125,215
6762.0703125,222
6762.96484375,229
6763.82421875,220
6764.72265625,230
6765.6328125,233
6766.51171875,225
6767.3671875,219
6768.21484375,217
6769.03125,209
6769.84765625,209
6770.578125,187
6771.38671875,207
6772.27734375,228
6773.20703125,238
6774.16015625,244
6775.08203125,236
6775.93359375,218
6776.765625,213
6777.61328125,217
6778.48046875,222
6779.375,229
6780.22265625,217
6781.09765625,224
6782.03125,239
6782.9609375,238
6783.87890625,235
6784.76953125,228
6785.609375,215
6786.05078125,113
6786.43359375,98
6787.26953125,214
6788.09765625,212
6788.6015625,129
6788.96875,94
6789.85546875,227
6790.75390625,230
6791.6640625,233
6792.55859375,229
6792.9765625,107
6793.43359375,117
6794.25390625,210
6795.01171875,194
6795.76953125,194
6796.56640625,204
6797.3671875,205
6798.15625,202
6798.96875,208
6799.7734375,206
6800.6015625,212
6801.4140625,208
6802.21875,206
6803.03125,208
6803.78125,192
6804.55078125,197
6805.32421875,198
6806.0859375,195
6806.828125,190
6807.53125,180
6808.23046875,179
6808.90625,173
6809.59765625,177
6810.296875,179
6811.05078125,193
6811.859375,207
6812.67578125,209
6813.48828125,208
6814.27734375,202
6815.14453125,222
6815.9921875,217
6816.84375,218
6817.69140625,217
6818.546875,219
6819.38671875,215
6820.21484375,212
6820.9921875,199
6821.8359375,216
6822.69140625,219
6823.58203125,228
6824.484375,231
6825.39453125,233
6826.30078125,232
6827.1875,227
6828.0390625,218
6828.84765625,207
6829.62890625,200
6830.44921875,210
6831.33203125,226
6832.22265625,228
6833.125,231
6834.0546875,238
6834.984375,238
6835.9296875,242
6836.8515625,236
6837.734375,226
6838.734375,256
6839.2890625,142
6839.99609375,181
6840.875,225
6841.66015625,201
6842.1015625,113
6842.83984375,189
6843.5546875,183
6844.328125,198
6844.97265625,165
6845.6875,183
6846.41015625,185
6847.13671875,186
6847.8515625,183
6848.16015625,79
6848.5625,103
6849.24609375,175
6849.921875,173
6850.5859375,170
6851.25,170
6851.94921875,179
6852.6484375,179
6853.359375,182
6854.078125,184
6854.828125,192
6855.58203125,193
6856.33984375,194
6857.10546875,196
6857.84375,189
6858.61328125,197
6859.38671875,198
6860.13671875,192
6860.890625,193
6861.6484375,194
6862.4375,202
6863.2578125,210
6864.1015625,216
6864.96484375,221
6865.84375,225
6866.71875,224
6867.61328125,229
6868.515625,231
6869.42578125,233
6870.296875,223
6871.1796875,226
6872.0546875,224
6872.9609375,232
6873.8671875,232
6874.7578125,228
6875.578125,210
6876.34375,196
6877.140625,204
6877.61328125,121
6878.0546875,113
6878.98828125,239
6879.9453125,245
6880.875,238
6881.3671875,126
6881.7890625,108
6882.6640625,224
6883.5078125,216
6884.34375,214
6885.18359375,215
6886.015625,213
6886.87109375,219
6887.78125,233
6888.72265625,241
6889.65625,239
6890.56640625,233
6891.484375,235
6892.41796875,239
6893.3671875,243
6894.30859375,241
6895.28125,249
6896.23046875,243
6897.1171875,227
6897.97265625,219
6898.79296875,210
6899.65234375,220
6900.48046875,212
6901.31640625,214
6902.1484375,213
6903.0078125,220
6903.88671875,225
6904.7421875,219
6905.59375,218
6906.40234375,207
6907.21484375,208
6908.0234375,207
6908.83984375,209
6909.69140625,218
6910.58203125,228
6911.41796875,214
6912.2578125,215
6913.0859375,212
6913.9296875,216
6914.453125,134
6914.77734375,83
6915.62109375,216
6916.453125,213
6917.23046875,199
6918.0234375,203
6918.8359375,208
6919.671875,214
6920.51953125,217
6921.39453125,224
6922.2578125,221
6923.12890625,223
6923.96875,215
6924.80078125,213
6925.4453125,165
6926.4453125,256
6927.2421875,204
6928.03515625,203
6928.83984375,206
6929.69921875,220
6930.56640625,222
6931.4453125,225
6932.34375,230
6933.23046875,227
6934.09375,221
6934.9453125,218
6935.79296875,217
6936.6171875,211
6937.43359375,209
6938.26171875,212
6938.63671875,96
6939.07421875,112
6939.8828125,207
6940.3515625,120
6940.765625,106
6941.234375,120
6941.6484375,106
6942.55859375,233
6943.4609375,231
6944.3359375,224
6945.171875,214
6945.96875,204
6946.7578125,202
6947.22265625,119
6947.5625,87
6948.359375,204
6949.12109375,195
6949.86328125,190
6950.61328125,192
6951.1796875,145
6952.22265625,267
6953.03515625,208
6953.875,215
6954.70703125,213
6955.54296875,214
6956.375,213
6957.21875,216
6958.0234375,206
6958.8203125,204
6959.65234375,213
6960.50390625,218
6961.375,223
6962.24609375,223
6963.1171875,223
6964.00390625,227
6964.8515625,217
6965.67578125,211
6966.44921875,198
6967.23828125,202
6968.07421875,214
6968.953125,225
6969.8671875,234
6970.75390625,227
6971.609375,219
6972.45703125,217
6973.32421875,222
6974.1953125,223
6975.078125,226
6975.9609375,226
6976.828125,222
6977.73828125,233
6978.66796875,238
6979.6015625,239
6980.546875,242
6981.48828125,241
6982.453125,247
6983.359375,232
6984.30078125,241
6985.23046875,238
6986.1953125,247
6987.171875,250
6988.140625,248
6989.10546875,247
6990.0625,245
6990.4609375,102
6990.97265625,131
6991.87109375,230
6992.76953125,230
6993.6640625,229
6994.5703125,232
6995.4921875,236
6996.3984375,232
6997.27734375,225
6998.10546875,212
6998.92578125,210
6999.734375,207
7000.55859375,211
7001.39453125,214
7002.25,219
7003.0703125,210
7003.875,206
7004.65234375,199
7005.484375,213
7005.8984375,106
7006.33984375,113
7007.2109375,223
7008.0625,218
7008.953125,228
7009.84375,228
7010.69140625,217
7011.55859375,222
7012.4375,225
7013.35546875,235
7013.8046875,115
7014.2734375,120
7015.203125,238
7016.125,236
7017.08203125,245
7018.0234375,241
7018.9921875,248
7019.97265625,251
7020.91796875,242
7021.8203125,231
7022.6640625,216
7023.44140625,199
7024.1796875,189
7024.89453125,183
7025.65234375,194
7026.515625,221
7027.4375,236
7028.38671875,243
7029.3515625,247
7030.26171875,233
7030.703125,113
7031.15625,116
7031.98828125,213
7032.80078125,208
7033.66015625,220
7034.56640625,232
7035.4921875,237
7036.3984375,232
7037.30078125,231
7038.1953125,229
7039.1171875,236
7040.04296875,237
7040.9296875,227
7041.640625,182
7042.5546875,234
7043.29296875,189
7044.01953125,186
7044.7421875,185
7045.47265625,187
7046.234375,195
7047.0234375,202
7047.8203125,204
7048.625,206
7049.45703125,213
7050.27734375,210
7051.0859375,207
7051.89453125,207
7052.6953125,205
7053.50390625,207
7054.328125,211
7055.1640625,214
7056.00390625,215
7056.81640625,208
7057.64453125,212
7058.53125,227
7059.41796875,227
7059.80859375,100
7060.32421875,132
7061.234375,233
7062.11328125,225
7062.96484375,218
7063.7890625,211
7064.57421875,201
7065.359375,201
7066.15234375,203
7066.97265625,210
7067.7890625,209
7068.625,214
7069.5,224
7070.41015625,233
7071.3203125,233
7072.19140625,223
7073.02734375,214
7073.8203125,203
7074.625,206
7075.109375,124
7075.4140625,78
7076.203125,202
7076.9921875,202
7077.85546875,221
7078.7109375,219
7079.1953125,124
7079.58203125,99
7080.4453125,221
7081.25390625,207
7082.08984375,214
7082.92578125,214
7083.76953125,216
7084.625,219
7085.484375,220
7086.32421875,215
7087.13671875,208
7087.91796875,200
7088.69140625,198
7089.49609375,206
7090.34765625,218
7091.203125,219
7092.05078125,217
7092.90234375,218
7093.75,217
7094.59765625,217
7095.40234375,206
7096.234375,213
7097.07421875,215
7097.8828125,207
7098.6484375,196
7099.4296875,200
7100.22265625,203
7101.03515625,208
7101.86328125,212
7102.71484375,218
7103.58984375,224
7104.4609375,223
7105.34375,226
7106.26171875,235
7107.19921875,240
7108.171875,249
7109.15234375,251
7110.12109375,248
7111.0703125,243
7112.0390625,248
7113.0234375,252
7114.03515625,259
7115.03515625,256
7115.953125,235
7116.89453125,241
7117.83984375,242
7118.8125,249
7119.73828125,237
7120.7109375,249
7121.6796875,248
7122.64453125,247
7123.56640625,236
7124.48828125,236
7125.40234375,234
7126.26953125,222
7127.14453125,224
7128.03515625,228
7128.95703125,236
7129.8671875,233
7130.8046875,240
7131.74609375,241
7132.6953125,243
7133.578125,226
7134.46484375,227
7135.33984375,224
7136.234375,229
7137.1171875,226
7138.015625,230
7138.9296875,234
7139.8671875,240
7140.78125,234
7141.71484375,239
7142.6640625,243
7143.59375,238
7144.52734375,239
7145.453125,237
7146.39453125,241
7147.3125,235
7148.1953125,226
7149.01953125,211
7149.90234375,226
7150.84375,241
7151.8203125,250
7152.80078125,251
7153.70703125,232
7154.5625,219
7155.4296875,222
7156.25390625,211
7157.078125,211
7157.8984375,210
7158.7265625,212
7159.578125,218
7160.41796875,215
7161.25390625,214
7162.09375,215
7162.984375,228
7163.91796875,239
7164.83984375,236
7165.77734375,240
7166.71875,241
7167.63671875,235
7168.56640625,238
7169.48046875,234
7170.41015625,238
7171.27734375,222
7172.18359375,232
7173.0859375,231
7173.9765625,228
7174.8828125,232
7175.7890625,232
7176.68359375,229
7177.5546875,223
7178.375,210
7179.20703125,213
7180.05078125,216
7180.8984375,217
7181.7890625,228
7182.69140625,231
7183.6328125,241
7184.578125,242
7185.5390625,246
7186.51171875,249
7187.5234375,259
7188.5234375,256
7189.515625,254
7190.4375,236
7191.28125,216
7192.1171875,214
7192.9921875,224
7193.87890625,227
7194.79296875,234
7195.65625,221
7196.49609375,215
7197.33203125,214
7197.734375,103
7198.15625,108
7199.0625,232
7199.984375,236
7200.90625,236
7201.78125,224
7202.640625,220
7203.5078125,222
7204.34765625,215
7205.1640625,209
7205.94921875,201
7206.515625,145
7207.6328125,286
7208.5078125,224
7209.3671875,220
7210.21875,218
7211.12109375,231
7212.078125,245
7213.0234375,242
7213.9765625,244
7214.90625,238
7215.81640625,233
7216.6875,223
7217.45703125,197
7218.42578125,248
7219.140625,183
7219.953125,208
7220.66015625,181
7221.24609375,150
7221.9375,177
7222.26171875,83
7223.0078125,191
7223.78515625,199
7224.546875,195
7225.3125,196
7226.05859375,191
7226.7890625,187
7227.53515625,191
7228.2578125,185
7228.9765625,184
7229.70703125,187
7230.44921875,190
7231.203125,193
7231.98046875,199
7232.79296875,208
7233.59375,205
7234.42578125,213
7235.265625,215
7236.1484375,226
7237.04296875,229
7237.9296875,227
7238.796875,222
7239.65625,220
7240.5078125,218
7241.3828125,224
7242.29296875,233
7242.69140625,102
7243.203125,131
7244.078125,224
7244.921875,216
7245.8125,228
7246.65625,216
7247.44140625,201
7248.48828125,268
7248.890625,103
7249.58984375,179
7250.296875,181
7251.015625,184
7251.78125,196
7252.60546875,211
7253.46875,221
7254.34375,224
7255.2109375,222
7256.08203125,223
7256.5859375,129
7256.9609375,96
7257.8671875,232
7258.74609375,225
7259.640625,229
7260.53125,228
7261.44140625,233
7262.3515625,233
7263.27734375,237
7264.171875,229
7265.09375,236
7266.01953125,237
7266.9453125,237
7267.8828125,240
7268.8203125,240
7269.75390625,239
7270.6796875,237
7271.59765625,235
7272.46484375,222
7273.3125,217
7274.1796875,222
7275.05859375,225
7275.9921875,239
7276.921875,238
7277.81640625,229
7278.6796875,221
7279.5078125,212
7280.30859375,205
7281.09375,201
7281.8671875,198
7282.6328125,196
7283.40625,198
7284.20703125,205
7285.03515625,212
7285.8671875,213
7286.6796875,208
7287.55078125,223
7288.421875,223
7289.265625,216
7290.0859375,210
7290.87890625,203
7291.6328125,193
7292.3828125,192
7293.16015625,199
7293.96484375,206
7294.78125,209
7295.58984375,207
7296.42578125,214
7297.27734375,218
7298.1796875,231
7299.09765625,235
7300.04296875,242
7301.0,245
7301.9140625,234
7302.828125,234
7303.765625,240
7304.7265625,246
7305.72265625,255
7306.71484375,254
7307.71484375,256
7308.6640625,243
7309.5703125,232
7310.43359375,221
7311.29296875,220
7312.125,213
7312.98828125,221
7313.8828125,229
7314.77734375,229
7315.6875,233
7316.6171875,238
7317.54296875,237
7318.4296875,227
7319.3046875,224
7320.1875,226
7321.08203125,229
7321.9609375,225
7322.84375,226
7323.72265625,225
7324.6171875,229
7325.5,226
7326.390625,228
7327.29296875,231
7328.171875,225
7329.0625,228
7329.93359375,223
7330.76953125,214
7331.25390625,124
7331.57421875,82
7332.15625,149
7333.16796875,259
7333.796875,161
7334.82421875,263
7335.6796875,219
7336.55859375,225
7337.48046875,236
7337.890625,105
7338.64453125,193
7339.42578125,200
7340.21875,203
7341.03125,208
7341.84375,208
7342.47265625,161
7342.8515625,97
7344.921875,530
7345.6015625,174
7345.98828125,99
7346.5390625,141
7347.421875,226
7348.015625,152
7348.6796875,170
7349.37109375,177
7350.08203125,182
7350.61328125,136
7351.25,163
7351.875,160
7352.484375,156
7353.09765625,157
7353.7109375,157
7354.328125,158
7354.94140625,157
7355.5625,159
7356.19921875,163
7356.84375,165
7357.51171875,171
7358.203125,177
7358.921875,184
7359.65625,188
7360.390625,188
7361.14453125,193
7361.90234375,194
7362.64453125,190
7363.39453125,192
7364.125,187
7364.56640625,113
7365.3046875,189
7366.40234375,281
7366.7734375,95
7367.7890625,260
7368.23046875,113
7368.87109375,164
7370.046875,301
7372.98828125,753
7374.984375,511
7376.0,260
7377.046875,268
7377.72265625,173
7378.58984375,222
7379.2421875,167
7379.953125,182
7381.640625,432
7382.8359375,306
7383.5390625,180
7384.0859375,140
7384.61328125,135
7385.36328125,192
7385.984375,159
7387.98828125,513
7388.55859375,146
7389.578125,261
7390.80078125,313
7391.3515625,141
7392.2578125,232
7392.65234375,101
7393.28125,161
7394.3671875,278
7394.8671875,128
7395.296875,110
7397.00390625,437
7397.6328125,161
7399.0703125,368
7399.6015625,136
7400.3359375,188
7400.7578125,108
7401.19921875,113
7401.8203125,159
7402.2890625,120
7403.0546875,196
7403.8671875,208
7404.75,226
7405.83984375,279
7406.76171875,236
7407.47265625,182
7409.09375,415
7410.49609375,359
7411.0546875,143
7412.5546875,384
7413.3359375,200
7413.859375,134
7414.40625,140
7415.58984375,303
7416.328125,189
7416.97265625,165
7417.53125,143
7418.21484375,175
7418.6171875,103
7419.30078125,175
7419.6328125,85
7421.00390625,351
7421.89453125,228
7423.15625,323
7424.546875,356
7426.5,500
7427.171875,172
7427.859375,176
7428.52734375,171
7429.2109375,175
7429.8828125,172
7430.5390625,168
7431.1875,166
7431.84375,168
7432.5078125,170
7433.18359375,173
7433.859375,173
7434.56640625,181
7435.578125,259
7436.39453125,209
7437.02734375,162
7437.92578125,230
7439.046875,287
7439.74609375,179
7440.45703125,182
7441.15234375,178
7441.828125,173
7442.51953125,177
7443.20703125,176
7443.9140625,181
7444.95703125,267
7445.359375,103
7446.125,196
7447.41796875,331
7448.94140625,390
7449.69140625,192
7452.08984375,614
7452.8671875,199
7453.6328125,196
7454.4296875,204
7455.203125,198
7456.0,204
7456.8125,208
7457.63671875,211
7458.44921875,208
7459.296875,217
7460.1796875,226
7461.08203125,231
7461.96875,227
7462.8671875,230
7463.76953125,231
7464.6328125,221
7465.5,222
7466.359375,220
7467.19921875,215
7468.0390625,215
7468.91796875,225
7469.85546875,240
7470.78125,237
7471.69140625,233
7472.6328125,241
7473.5859375,244
7474.5234375,240
7475.47265625,243
7476.41796875,242
7477.31640625,230
7478.19921875,226
7479.08984375,228
7479.94140625,218
7480.76171875,210
7481.65234375,228
7482.8515625,307
7483.4140625,144
7484.28515625,223
7485.1328125,217
7485.85546875,185
7486.83984375,252
7487.671875,213
7488.26171875,151
7489.3359375,275
7490.1328125,204
7490.95703125,211
7491.81640625,220
7492.64453125,212
7493.5078125,221
7494.37890625,223
7495.234375,219
7496.1015625,222
7496.96484375,221
7497.83984375,224
7498.71484375,224
7499.6171875,231
7500.52734375,233
7501.47265625,242
7502.42578125,244
7503.328125,231
7504.2421875,234
7505.1875,242
7506.15625,248
7507.109375,244
7508.09375,252
7509.03515625,241
7509.96875,239
7510.890625,236
7511.78125,228
7512.640625,220
7513.46875,212
7514.30078125,213
7515.11328125,208
7515.953125,215
7516.796875,216
7517.6640625,222
7518.55859375,229
7519.4609375,231
7520.328125,222
7521.17578125,217
7522.01171875,214
7522.859375,217
7523.68359375,211
7524.546875,221
7525.43359375,227
7526.375,241
7527.2578125,226
7528.16015625,231
7529.0703125,233
7529.9765625,232
7530.86328125,227
7531.76953125,232
7532.65234375,226
7533.55859375,232
7534.4453125,227
7535.35546875,233
7536.28515625,238
7537.23828125,244
7538.17578125,240
7539.13671875,246
7540.0859375,243
7540.98828125,231
7541.88671875,230
7542.8046875,235
7543.72265625,235
7544.66796875,242
7545.62890625,246
7546.55078125,236
7547.44140625,228
7548.3515625,233
7549.33203125,251
7550.2890625,245
7551.265625,250
7552.24609375,251
7553.0859375,215
7554.12890625,267
7555.00390625,224
7555.89453125,228
7556.796875,231
7557.6796875,226
7558.58203125,231
7559.50390625,236
7560.41015625,232
7561.35546875,242
7562.33984375,252
7563.2890625,243
7564.23828125,243
7565.5078125,325
7566.04296875,137
7566.59375,141
7567.65234375,271
7568.03515625,98
7568.4296875,101
7569.25,210
7570.06640625,209
7570.93359375,222
7571.8203125,227
7572.6796875,220
7573.5546875,224
7574.4375,226
7575.296875,220
7576.171875,224
7577.03125,220
7577.89453125,221
7578.7734375,225
7579.640625,222
7580.5,220
7581.36328125,221
7582.24609375,226
7583.1953125,243
7584.1640625,248
7585.0859375,236
7586.0,234
7586.91796875,235
7587.79296875,224
7588.62109375,212
7589.4609375,215
7590.3359375,224
7590.9609375,160
7591.4765625,132
7594.140625,682
7594.90234375,195
7596.0703125,299
7599.73046875,937
7600.7421875,259
7602.04296875,333
7602.796875,193
7603.6875,228
7605.265625,404
7606.359375,280
7606.9140625,142
7607.71484375,205
7608.53125,209
7609.3671875,214
7610.2109375,216
7611.1171875,232
7611.7890625,172
7612.390625,154
7613.48046875,279
7614.30859375,212
7615.0546875,191
7615.5234375,120
7616.53125,258
7616.96875,112
7617.84765625,225
7618.44140625,152
7619.0234375,149
7619.6171875,152
7620.7421875,288
7621.40234375,169
7622.265625,221
7622.9375,172
7623.46484375,135
7623.93359375,120
7624.30078125,94
7624.921875,159
7625.3359375,106
7626.03125,178
7626.44921875,107
7627.125,173
7628.2265625,282
7629.5078125,328
7631.09765625,407
7632.4140625,337
7633.33984375,237
7635.51953125,558
7636.03515625,132
7636.63671875,154
7637.359375,185
7637.71875,92
7638.765625,268
7639.83203125,273
7640.45703125,160
7640.91796875,118
7641.390625,121
7642.03515625,165
7642.55078125,132
7643.17578125,160
7643.85546875,174
7644.703125,217
7645.1796875,122
7646.09375,234
7648.5859375,638
7650.70703125,543
7652.078125,351
7653.03125,244
7654.09375,272
7654.81640625,185
7655.90234375,278
7656.5546875,167
7657.1640625,156
7657.84765625,175
7658.48828125,164
7658.87890625,100
7659.83203125,244
7660.55859375,186
7661.31640625,194
7662.0859375,197
7662.890625,206
7663.70703125,209
7664.49609375,202
7665.26953125,198
7666.015625,191
7666.76171875,191
7667.48828125,186
7668.21484375,186
7668.94140625,186
7669.671875,187
7670.41015625,189
7671.1953125,201
7672.03125,214
7672.8984375,222
7673.765625,222
7674.6328125,222
7675.45703125,211
7676.28125,211
7677.11328125,213
7677.9296875,209
7678.765625,214
7679.62109375,219
7680.47265625,218
7681.359375,227
7682.2734375,234
7683.17578125,231
7683.9765625,205
7684.91015625,239
7686.14453125,316
7687.4140625,325
7687.87109375,117
7688.22265625,90
7689.03515625,208
7689.84765625,208
7690.6328125,201
7691.4296875,204
7692.22265625,203
7693.0390625,209
7693.87890625,215
7694.75,223
7695.5859375,214
7696.4609375,224
7697.38671875,237
7698.30078125,234
7699.21484375,234
7700.10546875,228
7700.96875,221
7701.81640625,217
7702.625,207
7703.38671875,195
7704.15234375,196
7704.95703125,206
7705.8125,219
7706.65234375,215
7707.546875,229
7708.453125,232
7709.375,236
7710.27734375,231
7711.203125,237
7712.11328125,233
7713.03125,235
7713.96484375,239
7714.8828125,235
7715.80859375,237
7716.7421875,239
7717.671875,238
7718.62109375,243
7719.5703125,243
7720.5078125,240
7721.44921875,241
7722.37890625,238
7723.24609375,222
7724.10546875,220
7724.99609375,228
7725.86328125,222
7726.76953125,232
7727.69140625,236
7728.58984375,230
7729.4921875,231
7730.390625,230
7731.28515625,229
7732.30859375,262
7733.05859375,192
7733.90625,217
7734.30078125,101
7734.7421875,113
7735.57421875,213
7736.40234375,212
7737.2421875,215
7738.0546875,208
7738.859375,206
7739.8046875,242
7740.45703125,167
7740.8828125,109
7741.69140625,207
7742.10546875,106
7742.79296875,176
7743.5625,197
7745.05859375,383
7746.203125,293
7746.625,108
7747.4609375,214
7748.046875,150
7748.578125,136
7749.140625,144
7750.3671875,314
7751.078125,182
7751.53125,116
7754.015625,636
7754.55859375,139
7755.31640625,194
7756.05859375,190
7756.81640625,194
7757.52734375,182
7758.24609375,184
7758.984375,189
7759.75390625,197
7760.5078125,193
7761.2265625,184
7761.95703125,187
7762.68359375,186
7763.42578125,190
7764.15625,187
7764.91796875,195
7765.69921875,200
7766.4609375,195
7767.265625,206
7768.06640625,205
7768.89453125,212
7769.75390625,220
7770.61328125,220
7771.49609375,226
7772.44140625,242
7773.3828125,241
7774.328125,242
7775.265625,240
7776.19921875,239
7777.13671875,240
7777.77734375,164
7778.953125,301
7779.828125,224
7780.6875,220
7781.50390625,209
7782.33203125,212
7783.171875,215
7784.01953125,217
7784.85546875,214
7785.7265625,223
7786.578125,218
7787.43359375,219
7788.28125,217
7789.0859375,206
7789.90625,210
7790.7421875,214
7791.58984375,217
7792.46484375,224
7793.3515625,227
7794.25390625,231
7795.171875,235
7796.12109375,243
7797.07421875,244
7798.0546875,251
7799.046875,254
7800.0234375,250
7801.00390625,251
7801.9921875,253
7802.90234375,233
7803.8203125,235
7804.7578125,240
7805.6875,238
7806.61328125,237
7807.03125,107
7810.12109375,791
7811.19140625,274
7812.21875,263
7817.3515625,1314
7818.1171875,196
7818.47265625,91
7819.23046875,194
7820.51953125,330
7821.33984375,210
7822.1796875,215
7823.0234375,216
7823.859375,214
7824.2734375,106
7824.68359375,105
7825.48828125,206
7826.31640625,212
7827.1640625,217
7828.08984375,237
7828.890625,205
7829.74609375,219
7830.62109375,224
7831.4921875,223
7832.34765625,219
7833.1796875,213
7834.015625,214
7834.8515625,214
7835.65234375,205
7836.63671875,252
7837.26953125,162
7838.0703125,205
7838.84765625,199
7839.6328125,201
7840.41015625,199
7841.21484375,206
7842.0078125,203
7842.80859375,205
7843.59375,201
7844.359375,196
7845.1171875,194
7845.91015625,203
7846.37109375,118
7846.75,97
7847.63671875,227
7848.39453125,194
7848.79296875,102
7850.06640625,326
7850.50390625,112
7851.2265625,185
7851.8125,150
7852.46484375,167
7853.1171875,167
7853.9609375,216
7854.7421875,200
7856.953125,566
7857.40625,116
7859.09375,432
7860.36328125,325
7861.7265625,349
7862.65625,238
7864.84375,560
7865.98828125,293
7866.71875,187
7867.828125,284
7868.44140625,157
7869.27734375,214
7869.75,121
7870.234375,124
7871.63671875,359
7872.36328125,186
7873.015625,167
7874.00390625,253
7874.51953125,132
7875.5,251
7876.2734375,198
7877.08984375,209
7877.90625,209
7878.43359375,135
7879.01953125,150
7879.55859375,138
7880.421875,221
7881.02734375,155
7881.96484375,240
7882.95703125,254
7883.6875,187
7884.35546875,171
7885.37890625,262
7885.921875,139
7886.99609375,275
7887.72265625,186
7889.68359375,502
7890.546875,221
7891.37109375,211
7892.1640625,203
7892.92578125,195
7893.66015625,188
7894.07421875,106
7895.33984375,324
7895.94921875,156
7896.76171875,208
7897.5859375,211
7898.3984375,208
7899.2265625,212
7899.8046875,148
7900.83984375,265
7901.65625,209
7902.484375,212
7903.30078125,209
7904.109375,207
7904.9140625,206
7905.71875,206
7906.53515625,209
7907.36328125,212
7908.22265625,220
7909.11328125,228
7910.01953125,232
7910.49609375,122
7910.94921875,116
7912.49609375,396
7913.44140625,242
7914.265625,211
7914.75390625,125
7916.13671875,354
7916.609375,121
7917.35546875,191
7918.1171875,195
7918.9296875,208
7919.7890625,220
7920.68359375,229
7921.58203125,230
7922.47265625,228
7923.3515625,225
7924.23828125,227
7925.12109375,226
7925.81640625,178
7926.81640625,256
7927.6171875,205
7928.40625,202
7929.234375,212
7930.140625,232
7931.09765625,245
7932.015625,235
7932.91015625,229
7933.796875,227
7934.6875,228
7935.56640625,225
7936.41015625,216
7937.2578125,217
7938.0625,206
7938.85546875,203
7939.640625,201
7940.46875,212
7941.37890625,233
7942.3046875,237
7943.2265625,236
7944.125,230
7944.95703125,213
7945.7578125,205
7946.5546875,204
7947.3515625,204
7948.16015625,207
7948.9765625,209
7949.78515625,207
7950.62109375,214
7951.4765625,219
7952.3515625,224
